 &plot nbnd=  70, nks=   221 /
    4.905    5.723    5.761    5.973    6.054    6.630    6.682    6.740    6.908    7.210
    7.374    7.392    7.925    8.179    8.344    8.559    8.708    9.566   10.652   10.670
   11.184   11.216   11.473   11.529   11.774   12.414   12.581   12.671   12.820   13.286
   13.463   13.814   13.855   14.919   15.010   15.853   16.016   16.207   17.958   21.657
            0.000000  0.126907  0.000000
  -54.480  -54.470  -54.428  -54.428  -28.601  -28.598  -28.598  -28.568  -28.496  -28.463
  -28.133  -28.129  -28.092  -28.076  -28.034  -28.033   -8.962   -7.722   -7.719   -7.497
   -7.217   -7.158   -7.135   -7.125    3.531    4.048    4.163    4.243    4.267    4.859
    4.902    5.719    5.763    5.982    6.051    6.583    6.663    6.726    6.886    7.210
    7.400    7.411    7.883    8.104    8.309    8.569    8.657    9.545   10.669   10.686
   11.226   11.232   11.497   11.575   11.792   12.419   12.581   12.664   12.814   13.296
   13.457   13.839   13.870   14.902   14.998   15.820   15.980   16.186   18.012   21.643
            0.000000  0.158634  0.000000
  -54.479  -54.470  -54.428  -54.428  -28.601  -28.598  -28.597  -28.568  -28.496  -28.464
  -28.133  -28.130  -28.092  -28.076  -28.034  -28.033   -8.941   -7.716   -7.713   -7.500
   -7.233   -7.166   -7.147   -7.128    3.569    4.054    4.192    4.280    4.316    4.855
    4.899    5.715    5.764    5.992    6.046    6.527    6.641    6.706    6.860    7.210
    7.429    7.429    7.836    8.026    8.258    8.569    8.599    9.517   10.694   10.707
   11.256   11.274   11.527   11.629   11.814   12.426   12.582   12.656   12.807   13.300
   13.457   13.872   13.888   14.880   14.982   15.779   15.936   16.159   18.082   21.625
            0.000000  0.190361  0.000000
  -54.479  -54.471  -54.428  -54.428  -28.601  -28.598  -28.596  -28.567  -28.496  -28.465
  -28.134  -28.130  -28.092  -28.076  -28.034  -28.033   -8.916   -7.711   -7.706   -7.505
   -7.254   -7.176   -7.159   -7.133    3.614    4.065    4.226    4.325    4.371    4.851
    4.896    5.710    5.766    6.004    6.042    6.463    6.614    6.682    6.830    7.211
    7.442    7.458    7.790    7.947    8.187    8.539    8.561    9.484   10.726   10.731
   11.287   11.325   11.563   11.688   11.839   12.434   12.582   12.647   12.799   13.294
   13.470   13.910   13.912   14.856   14.963   15.730   15.883   16.125   18.165   21.599
            0.000000  0.222088  0.000000
  -54.479  -54.471  -54.428  -54.428  -28.601  -28.598  -28.595  -28.567  -28.496  -28.466
  -28.134  -28.130  -28.091  -28.077  -28.034  -28.033   -8.887   -7.704   -7.698   -7.513
   -7.276   -7.187   -7.171   -7.139    3.666    4.081    4.266    4.377    4.430    4.848
    4.895    5.704    5.768    6.015    6.037    6.392    6.584    6.654    6.796    7.213
    7.440    7.482    7.752    7.873    8.098    8.479    8.548    9.446   10.758   10.765
   11.325   11.377   11.604   11.749   11.866   12.444   12.581   12.636   12.790   13.274
   13.497   13.936   13.958   14.828   14.941   15.673   15.822   16.084   18.262   21.566
            0.000000  0.253815  0.000000
  -54.479  -54.471  -54.428  -54.428  -28.601  -28.597  -28.594  -28.567  -28.496  -28.467
  -28.134  -28.131  -28.091  -28.077  -28.034  -28.033   -8.853   -7.698   -7.688   -7.525
   -7.299   -7.199   -7.183   -7.145    3.724    4.102    4.311    4.436    4.493    4.846
    4.898    5.698    5.771    6.025    6.031    6.317    6.553    6.624    6.757    7.217
    7.417    7.495    7.733    7.812    7.990    8.420    8.532    9.403   10.789   10.807
   11.369   11.429   11.651   11.810   11.894   12.456   12.579   12.626   12.779   13.244
   13.538   13.965   14.010   14.797   14.916   15.610   15.755   16.036   18.371   21.523
            0.000000  0.285542  0.000000
  -54.479  -54.471  -54.428  -54.428  -28.600  -28.597  -28.592  -28.567  -28.496  -28.468
  -28.134  -28.131  -28.091  -28.078  -28.033  -28.033   -8.815   -7.693   -7.678   -7.542
   -7.320   -7.213   -7.195   -7.152    3.786    4.126    4.358    4.501    4.558    4.848
    4.906    5.692    5.774    6.024    6.033    6.238    6.520    6.591    6.714    7.222
    7.370    7.485    7.733    7.773    7.868    8.362    8.517    9.355   10.821   10.852
   11.418   11.480   11.702   11.871   11.921   12.469   12.572   12.618   12.768   13.208
   13.587   13.999   14.068   14.766   14.890   15.541   15.683   15.982   18.491   21.470
            0.000000  0.317269  0.000000
  -54.478  -54.471  -54.428  -54.428  -28.600  -28.597  -28.591  -28.567  -28.496  -28.470
  -28.134  -28.131  -28.091  -28.078  -28.033  -28.033   -8.773   -7.692   -7.667   -7.562
   -7.337   -7.227   -7.207   -7.159    3.851    4.154    4.406    4.571    4.618    4.858
    4.922    5.685    5.777    6.013    6.038    6.158    6.488    6.557    6.667    7.227
    7.308    7.449    7.719    7.761    7.764    8.304    8.505    9.304   10.854   10.898
   11.472   11.530   11.756   11.930   11.948   12.485   12.559   12.615   12.757   13.166
   13.644   14.035   14.131   14.734   14.862   15.467   15.606   15.921   18.621   21.406
            0.000000  0.348996  0.000000
  -54.478  -54.472  -54.428  -54.428  -28.600  -28.597  -28.589  -28.567  -28.496  -28.471
  -28.134  -28.132  -28.090  -28.079  -28.033  -28.033   -8.728   -7.700   -7.655   -7.581
   -7.351   -7.243   -7.218   -7.167    3.920    4.186    4.453    4.644    4.668    4.884
    4.952    5.677    5.781    5.990    6.038    6.089    6.458    6.521    6.616    7.231
    7.237    7.397    7.585    7.772    7.777    8.245    8.497    9.250   10.888   10.941
   11.530   11.579   11.811   11.968   11.989   12.502   12.540   12.614   12.745   13.122
   13.706   14.075   14.199   14.703   14.834   15.388   15.525   15.854   18.760   21.330
            0.000000  0.380722  0.000000
  -54.478  -54.472  -54.428  -54.428  -28.600  -28.597  -28.588  -28.567  -28.496  -28.473
  -28.134  -28.132  -28.090  -28.080  -28.033  -28.033   -8.679   -7.724   -7.642   -7.592
   -7.360   -7.259   -7.229   -7.176    3.990    4.219    4.494    4.697    4.717    4.932
    4.999    5.668    5.783    5.935    6.034    6.050    6.431    6.484    6.561    7.163
    7.221    7.352    7.438    7.792    7.801    8.187    8.496    9.193   10.922   10.981
   11.591   11.627   11.866   11.989   12.041   12.517   12.521   12.616   12.734   13.076
   13.772   14.116   14.272   14.674   14.807   15.306   15.441   15.781   18.906   21.243
            0.000000  0.412449  0.000000
  -54.477  -54.472  -54.428  -54.428  -28.599  -28.597  -28.586  -28.567  -28.495  -28.475
  -28.134  -28.132  -28.090  -28.080  -28.033  -28.033   -8.627   -7.763   -7.629   -7.592
   -7.367   -7.276   -7.238   -7.185    4.060    4.253    4.527    4.710    4.789    5.000
    5.067    5.658    5.785    5.856    6.026    6.034    6.405    6.446    6.505    7.091
    7.182    7.287    7.339    7.810    7.829    8.131    8.502    9.134   10.954   11.017
   11.655   11.674   11.920   12.005   12.088   12.489   12.541   12.619   12.724   13.029
   13.842   14.159   14.347   14.649   14.782   15.222   15.356   15.703   19.058   21.144
            0.000000  0.444176  0.000000
  -54.477  -54.473  -54.428  -54.428  -28.599  -28.597  -28.584  -28.568  -28.495  -28.477
  -28.134  -28.133  -28.089  -28.081  -28.033  -28.033   -8.572   -7.813   -7.616   -7.586
   -7.372   -7.292   -7.245   -7.194    4.130    4.288    4.551    4.712    4.861    5.079
    5.153    5.648    5.770    5.788    6.014    6.026    6.375    6.405    6.453    7.020
    7.123    7.140    7.353    7.820    7.858    8.081    8.515    9.073   10.985   11.047
   11.719   11.720   11.972   12.017   12.130   12.456   12.561   12.622   12.715   12.983
   13.914   14.201   14.423   14.630   14.763   15.136   15.271   15.621   19.216   21.034
            0.000000  0.475903  0.000000
  -54.477  -54.473  -54.428  -54.428  -28.599  -28.597  -28.583  -28.568  -28.494  -28.478
  -28.134  -28.133  -28.089  -28.082  -28.033  -28.033   -8.514   -7.871   -7.603   -7.578
   -7.376   -7.309   -7.251   -7.203    4.198    4.321    4.568    4.707    4.934    5.164
    5.252    5.638    5.686    5.787    6.000    6.020    6.328    6.360    6.420    6.935
    7.017    7.062    7.380    7.817    7.886    8.040    8.535    9.013   11.014   11.071
   11.764   11.784   12.021   12.024   12.165   12.419   12.580   12.625   12.709   12.938
   13.986   14.240   14.495   14.621   14.755   15.050   15.185   15.534   19.376   20.914
            0.000000  0.507630  0.000000
  -54.476  -54.473  -54.428  -54.428  -28.598  -28.597  -28.581  -28.569  -28.493  -28.480
  -28.134  -28.133  -28.088  -28.083  -28.033  -28.033   -8.454   -7.932   -7.590   -7.569
   -7.379   -7.325   -7.253   -7.212    4.261    4.352    4.580    4.699    5.008    5.248
    5.357    5.603    5.634    5.788    5.986    6.016    6.263    6.310    6.406    6.814
    6.948    7.006    7.416    7.796    7.912    8.013    8.561    8.952   11.039   11.089
   11.806   11.847   12.028   12.066   12.192   12.377   12.597   12.629   12.707   12.895
   14.058   14.271   14.554   14.625   14.769   14.966   15.101   15.443   19.539   20.784
            0.000000  0.539357  0.000000
  -54.476  -54.474  -54.428  -54.428  -28.598  -28.597  -28.579  -28.570  -28.492  -28.482
  -28.134  -28.134  -28.088  -28.083  -28.033  -28.033   -8.391   -7.996   -7.578   -7.562
   -7.382   -7.341   -7.254   -7.220    4.317    4.378    4.591    4.688    5.083    5.327
    5.447    5.524    5.650    5.792    5.970    6.015    6.193    6.250    6.403    6.689
    6.909    6.958    7.457    7.759    7.934    7.999    8.595    8.892   11.061   11.101
   11.845   11.902   12.034   12.105   12.210   12.332   12.612   12.631   12.711   12.856
   14.126   14.292   14.591   14.644   14.814   14.884   15.019   15.350   19.704   20.645
            0.000000  0.571084  0.000000
  -54.476  -54.474  -54.428  -54.428  -28.598  -28.597  -28.577  -28.571  -28.490  -28.484
  -28.134  -28.134  -28.087  -28.084  -28.033  -28.033   -8.327   -8.062   -7.568   -7.556
   -7.382   -7.354   -7.252   -7.229    4.362    4.397    4.602    4.672    5.156    5.391
    5.452    5.493    5.714    5.804    5.954    6.016    6.127    6.175    6.409    6.584
    6.885    6.920    7.503    7.711    7.953    7.991    8.633    8.834   11.080   11.108
   11.879   11.938   12.053   12.136   12.220   12.284   12.622   12.633   12.721   12.820
   14.187   14.300   14.616   14.679   14.810   14.886   14.940   15.255   19.868   20.500
            0.000000  0.602810  0.000000
  -54.475  -54.474  -54.428  -54.428  -28.598  -28.597  -28.576  -28.573  -28.489  -28.486
  -28.134  -28.134  -28.086  -28.085  -28.033  -28.033   -8.262   -8.129   -7.560   -7.554
   -7.380   -7.366   -7.248   -7.236    4.393    4.408    4.617    4.654    5.229    5.369
    5.452    5.498    5.809    5.826    5.939    6.023    6.073    6.081    6.425    6.506
    6.875    6.893    7.552    7.658    7.968    7.986    8.678    8.779   11.094   11.108
   11.909   11.944   12.092   12.151   12.222   12.242   12.629   12.634   12.738   12.788
   14.237   14.294   14.643   14.716   14.756   14.865   14.972   15.160   20.031   20.348
            0.000000  0.634537  0.000000
  -54.475  -54.475  -54.428  -54.428  -28.597  -28.597  -28.574  -28.574  -28.487  -28.487
  -28.134  -28.134  -28.086  -28.086  -28.033  -28.033   -8.195   -8.195   -7.555   -7.555
   -7.375   -7.375   -7.243   -7.243    4.408    4.408    4.635    4.635    5.300    5.300
    5.483    5.483    5.850    5.850    5.980    5.980    6.040    6.040    6.456    6.456
    6.878    6.878    7.605    7.605    7.978    7.978    8.726    8.726   11.104   11.104
   11.932   11.932   12.134   12.134   12.223   12.223   12.633   12.633   12.760   12.760
   14.273   14.273   14.682   14.682   14.797   14.797   15.065   15.065   20.191   20.191
            0.031688  0.634537  0.000000
  -54.475  -54.475  -54.428  -54.428  -28.597  -28.597  -28.574  -28.574  -28.487  -28.487
  -28.134  -28.134  -28.086  -28.086  -28.033  -28.033   -8.195   -8.195   -7.557   -7.557
   -7.372   -7.372   -7.243   -7.243    4.402    4.402    4.634    4.634    5.294    5.294
    5.469    5.469    5.856    5.856    5.994    5.994    6.046    6.046    6.460    6.460
    6.884    6.884    7.607    7.607    7.976    7.976    8.721    8.721   11.101   11.101
   11.925   11.925   12.123   12.123   12.236   12.236   12.630   12.630   12.761   12.761
   14.268   14.268   14.672   14.672   14.812   14.812   15.069   15.069   20.197   20.197
            0.063375  0.634537  0.000000
  -54.475  -54.475  -54.428  -54.428  -28.598  -28.598  -28.574  -28.574  -28.487  -28.487
  -28.134  -28.134  -28.086  -28.086  -28.033  -28.033   -8.195   -8.195   -7.564   -7.564
   -7.366   -7.366   -7.243   -7.243    4.383    4.383    4.633    4.633    5.270    5.270
    5.445    5.445    5.867    5.867    6.017    6.017    6.078    6.078    6.472    6.472
    6.900    6.900    7.613    7.613    7.968    7.968    8.706    8.706   11.093   11.093
   11.907   11.907   12.101   12.101   12.267   12.267   12.623   12.623   12.763   12.763
   14.250   14.250   14.656   14.656   14.842   14.842   15.084   15.084   20.214   20.214
            0.095063  0.634537  0.000000
  -54.475  -54.475  -54.428  -54.428  -28.598  -28.598  -28.575  -28.575  -28.487  -28.487
  -28.134  -28.134  -28.086  -28.086  -28.033  -28.033   -8.194   -8.194   -7.574   -7.574
   -7.356   -7.356   -7.242   -7.242    4.355    4.355    4.631    4.631    5.218    5.218
    5.438    5.438    5.877    5.877    6.024    6.024    6.149    6.149    6.492    6.492
    6.928    6.928    7.624    7.624    7.957    7.957    8.681    8.681   11.081   11.081
   11.877   11.877   12.076   12.076   12.304   12.304   12.613   12.613   12.765   12.765
   14.223   14.223   14.648   14.648   14.865   14.865   15.115   15.115   20.242   20.242
            0.126751  0.634537  0.000000
  -54.475  -54.475  -54.428  -54.428  -28.598  -28.598  -28.575  -28.575  -28.486  -28.486
  -28.134  -28.134  -28.085  -28.085  -28.033  -28.033   -8.193   -8.193   -7.586   -7.586
   -7.344   -7.344   -7.241   -7.241    4.317    4.317    4.628    4.628    5.145    5.145
    5.449    5.449    5.888    5.888    6.025    6.025    6.234    6.234    6.523    6.523
    6.967    6.967    7.637    7.637    7.941    7.941    8.648    8.648   11.063   11.063
   11.840   11.840   12.048   12.048   12.343   12.343   12.600   12.600   12.769   12.769
   14.187   14.187   14.650   14.650   14.874   14.874   15.165   15.165   20.280   20.280
            0.158439  0.634537  0.000000
  -54.475  -54.475  -54.428  -54.428  -28.598  -28.598  -28.576  -28.576  -28.485  -28.485
  -28.134  -28.134  -28.085  -28.085  -28.033  -28.033   -8.192   -8.192   -7.599   -7.599
   -7.331   -7.331   -7.240   -7.240    4.273    4.273    4.623    4.623    5.067    5.067
    5.471    5.471    5.899    5.899    6.023    6.023    6.320    6.320    6.565    6.565
    7.016    7.016    7.652    7.652    7.923    7.923    8.607    8.607   11.041   11.041
   11.796   11.796   12.018   12.018   12.383   12.383   12.586   12.586   12.773   12.773
   14.146   14.146   14.662   14.662   14.869   14.869   15.230   15.230   20.329   20.329
            0.190126  0.634537  0.000000
  -54.475  -54.475  -54.428  -54.428  -28.599  -28.599  -28.577  -28.577  -28.485  -28.485
  -28.133  -28.133  -28.085  -28.085  -28.033  -28.033   -8.190   -8.190   -7.614   -7.614
   -7.317   -7.317   -7.238   -7.238    4.224    4.224    4.614    4.614    4.991    4.991
    5.498    5.498    5.913    5.913    6.018    6.018    6.400    6.400    6.620    6.620
    7.075    7.075    7.668    7.668    7.904    7.904    8.559    8.559   11.014   11.014
   11.747   11.747   11.985   11.985   12.423   12.423   12.572   12.572   12.778   12.778
   14.102   14.102   14.681   14.681   14.853   14.853   15.305   15.305   20.387   20.387
            0.221814  0.634537  0.000000
  -54.475  -54.475  -54.428  -54.428  -28.599  -28.599  -28.578  -28.578  -28.484  -28.484
  -28.133  -28.133  -28.085  -28.085  -28.033  -28.033   -8.188   -8.188   -7.628   -7.628
   -7.305   -7.305   -7.236   -7.236    4.173    4.173    4.598    4.598    4.923    4.923
    5.528    5.528    5.929    5.929    6.014    6.014    6.469    6.469    6.688    6.688
    7.141    7.141    7.681    7.681    7.888    7.888    8.506    8.506   10.983   10.983
   11.693   11.693   11.949   11.949   12.461   12.461   12.559   12.559   12.783   12.783
   14.059   14.059   14.705   14.705   14.832   14.832   15.385   15.385   20.453   20.453
            0.253502  0.634537  0.000000
  -54.475  -54.475  -54.428  -54.428  -28.599  -28.599  -28.579  -28.579  -28.483  -28.483
  -28.133  -28.133  -28.085  -28.085  -28.033  -28.033   -8.186   -8.186   -7.643   -7.643
   -7.293   -7.293   -7.232   -7.232    4.121    4.121    4.573    4.573    4.869    4.869
    5.558    5.558    5.941    5.941    6.016    6.016    6.527    6.527    6.765    6.765
    7.212    7.212    7.688    7.688    7.878    7.878    8.451    8.451   10.948   10.948
   11.636   11.636   11.910   11.910   12.497   12.497   12.549   12.549   12.790   12.790
   14.016   14.016   14.733   14.733   14.806   14.806   15.467   15.467   20.528   20.528
            0.285189  0.634537  0.000000
  -54.475  -54.475  -54.428  -54.428  -28.600  -28.600  -28.579  -28.579  -28.482  -28.482
  -28.133  -28.133  -28.085  -28.085  -28.033  -28.033   -8.184   -8.184   -7.657   -7.657
   -7.284   -7.284   -7.226   -7.226    4.069    4.069    4.536    4.536    4.831    4.831
    5.586    5.586    5.943    5.943    6.034    6.034    6.578    6.578    6.845    6.845
    7.286    7.286    7.685    7.685    7.880    7.880    8.395    8.395   10.910   10.910
   11.575   11.575   11.869   11.869   12.521   12.521   12.548   12.548   12.798   12.798
   13.975   13.975   14.761   14.761   14.781   14.781   15.548   15.548   20.609   20.609
            0.316877  0.634537  0.000000
  -54.475  -54.475  -54.428  -54.428  -28.600  -28.600  -28.580  -28.580  -28.482  -28.482
  -28.132  -28.132  -28.085  -28.085  -28.033  -28.033   -8.182   -8.182   -7.670   -7.670
   -7.277   -7.277   -7.218   -7.218    4.020    4.020    4.489    4.489    4.808    4.808
    5.613    5.613    5.936    5.936    6.067    6.067    6.624    6.624    6.921    6.921
    7.357    7.357    7.672    7.672    7.893    7.893    8.341    8.341   10.870   10.870
   11.511   11.511   11.828   11.828   12.521   12.521   12.571   12.571   12.807   12.807
   13.937   13.937   14.748   14.748   14.796   14.796   15.628   15.628   20.695   20.695
            0.348565  0.634537  0.000000
  -54.475  -54.475  -54.428  -54.428  -28.600  -28.600  -28.581  -28.581  -28.481  -28.481
  -28.132  -28.132  -28.085  -28.085  -28.033  -28.033   -8.180   -8.180   -7.683   -7.683
   -7.273   -7.273   -7.209   -7.209    3.972    3.972    4.437    4.437    4.796    4.796
    5.638    5.638    5.923    5.923    6.112    6.112    6.666    6.666    6.988    6.988
    7.420    7.420    7.657    7.657    7.915    7.915    8.294    8.294   10.829   10.829
   11.445   11.445   11.787   11.787   12.516   12.516   12.598   12.598   12.818   12.818
   13.902   13.902   14.720   14.720   14.825   14.825   15.705   15.705   20.786   20.786
            0.380253  0.634537  0.000000
  -54.475  -54.475  -54.428  -54.428  -28.601  -28.601  -28.582  -28.582  -28.480  -28.480
  -28.132  -28.132  -28.085  -28.085  -28.033  -28.033   -8.178   -8.178   -7.694   -7.694
   -7.269   -7.269   -7.200   -7.200    3.929    3.929    4.385    4.385    4.790    4.790
    5.660    5.660    5.909    5.909    6.165    6.165    6.706    6.706    7.042    7.042
    7.465    7.465    7.651    7.651    7.941    7.941    8.258    8.258   10.788   10.788
   11.378   11.378   11.748   11.748   12.510   12.510   12.621   12.621   12.829   12.829
   13.870   13.870   14.692   14.692   14.854   14.854   15.777   15.777   20.879   20.879
            0.411940  0.634537  0.000000
  -54.475  -54.475  -54.428  -54.428  -28.601  -28.601  -28.583  -28.583  -28.479  -28.479
  -28.131  -28.131  -28.085  -28.085  -28.033  -28.033   -8.176   -8.176   -7.705   -7.705
   -7.267   -7.267   -7.191   -7.191    3.889    3.889    4.335    4.335    4.789    4.789
    5.680    5.680    5.896    5.896    6.224    6.224    6.743    6.743    7.079    7.079
    7.477    7.477    7.670    7.670    7.966    7.966    8.237    8.237   10.749   10.749
   11.310   11.310   11.711   11.711   12.506   12.506   12.642   12.642   12.842   12.842
   13.841   13.841   14.666   14.666   14.881   14.881   15.844   15.844   20.974   20.974
            0.443628  0.634537  0.000000
  -54.475  -54.475  -54.428  -54.428  -28.602  -28.602  -28.584  -28.584  -28.478  -28.478
  -28.131  -28.131  -28.085  -28.085  -28.033  -28.033   -8.174   -8.174   -7.714   -7.714
   -7.266   -7.266   -7.182   -7.182    3.853    3.853    4.290    4.290    4.789    4.789
    5.697    5.697    5.883    5.883    6.288    6.288    6.777    6.777    7.098    7.098
    7.457    7.457    7.713    7.713    7.987    7.987    8.233    8.233   10.713   10.713
   11.243   11.243   11.677   11.677   12.502   12.502   12.658   12.658   12.854   12.854
   13.815   13.815   14.642   14.642   14.905   14.905   15.904   15.904   21.068   21.068
            0.475316  0.634537  0.000000
  -54.475  -54.475  -54.428  -54.428  -28.602  -28.602  -28.584  -28.584  -28.478  -28.478
  -28.131  -28.131  -28.084  -28.084  -28.033  -28.033   -8.172   -8.172   -7.722   -7.722
   -7.265   -7.265   -7.174   -7.174    3.823    3.823    4.250    4.250    4.791    4.791
    5.712    5.712    5.871    5.871    6.355    6.355    6.807    6.807    7.102    7.102
    7.419    7.419    7.763    7.763    8.004    8.004    8.242    8.242   10.681   10.681
   11.180   11.180   11.648   11.648   12.499   12.499   12.671   12.671   12.867   12.867
   13.793   13.793   14.622   14.622   14.927   14.927   15.957   15.957   21.158   21.158
            0.507003  0.634537  0.000000
  -54.475  -54.475  -54.428  -54.428  -28.602  -28.602  -28.585  -28.585  -28.477  -28.477
  -28.131  -28.131  -28.084  -28.084  -28.033  -28.033   -8.171   -8.171   -7.729   -7.729
   -7.264   -7.264   -7.167   -7.167    3.797    3.797    4.217    4.217    4.793    4.793
    5.724    5.724    5.862    5.862    6.424    6.424    6.831    6.831    7.096    7.096
    7.375    7.375    7.812    7.812    8.019    8.019    8.259    8.259   10.655   10.655
   11.122   11.122   11.623   11.623   12.497   12.497   12.682   12.682   12.878   12.878
   13.775   13.775   14.604   14.604   14.945   14.945   16.001   16.001   21.242   21.242
            0.538691  0.634537  0.000000
  -54.475  -54.475  -54.428  -54.428  -28.602  -28.602  -28.585  -28.585  -28.477  -28.477
  -28.131  -28.131  -28.084  -28.084  -28.033  -28.033   -8.170   -8.170   -7.734   -7.734
   -7.264   -7.264   -7.162   -7.162    3.777    3.777    4.191    4.191    4.795    4.795
    5.734    5.734    5.855    5.855    6.491    6.491    6.844    6.844    7.086    7.086
    7.329    7.329    7.853    7.853    8.034    8.034    8.277    8.277   10.636   10.636
   11.071   11.071   11.604   11.604   12.495   12.495   12.689   12.689   12.887   12.887
   13.761   13.761   14.591   14.591   14.959   14.959   16.036   16.036   21.316   21.316
            0.570379  0.634537  0.000000
  -54.475  -54.475  -54.428  -54.428  -28.602  -28.602  -28.586  -28.586  -28.477  -28.477
  -28.130  -28.130  -28.084  -28.084  -28.033  -28.033   -8.169   -8.169   -7.738   -7.738
   -7.264   -7.264   -7.158   -7.158    3.763    3.763    4.171    4.171    4.796    4.796
    5.740    5.740    5.850    5.850    6.553    6.553    6.844    6.844    7.080    7.080
    7.287    7.287    7.883    7.883    8.048    8.048    8.292    8.292   10.622   10.622
   11.032   11.032   11.590   11.590   12.494   12.494   12.694   12.694   12.894   12.894
   13.750   13.750   14.581   14.581   14.970   14.970   16.062   16.062   21.374   21.374
            0.602067  0.634537  0.000000
  -54.475  -54.475  -54.428  -54.428  -28.603  -28.603  -28.586  -28.586  -28.477  -28.477
  -28.130  -28.130  -28.084  -28.084  -28.033  -28.033   -8.168   -8.168   -7.740   -7.740
   -7.264   -7.264   -7.156   -7.156    3.754    3.754    4.160    4.160    4.797    4.797
    5.744    5.744    5.847    5.847    6.601    6.601    6.833    6.833    7.081    7.081
    7.257    7.257    7.900    7.900    8.059    8.059    8.302    8.302   10.615   10.615
   11.007   11.007   11.581   11.581   12.493   12.493   12.697   12.697   12.899   12.899
   13.744   13.744   14.575   14.575   14.976   14.976   16.078   16.078   21.413   21.413
            0.633754  0.634537  0.000000
  -54.475  -54.475  -54.428  -54.428  -28.603  -28.603  -28.586  -28.586  -28.476  -28.476
  -28.130  -28.130  -28.084  -28.084  -28.033  -28.033   -8.168   -8.168   -7.741   -7.741
   -7.264   -7.264   -7.155   -7.155    3.751    3.751    4.156    4.156    4.797    4.797
    5.745    5.745    5.846    5.846    6.621    6.621    6.826    6.826    7.083    7.083
    7.245    7.245    7.906    7.906    8.063    8.063    8.305    8.305   10.613   10.613
   10.998   10.998   11.578   11.578   12.493   12.493   12.698   12.698   12.900   12.900
   13.742   13.742   14.573   14.573   14.978   14.978   16.083   16.083   21.426   21.426
            0.633754  0.602810  0.000000
  -54.475  -54.475  -54.428  -54.428  -28.603  -28.603  -28.586  -28.586  -28.477  -28.477
  -28.130  -28.130  -28.084  -28.084  -28.033  -28.033   -8.168   -8.168   -7.740   -7.740
   -7.264   -7.264   -7.156   -7.156    3.754    3.754    4.157    4.157    4.797    4.797
    5.741    5.741    5.847    5.847    6.605    6.605    6.827    6.827    7.079    7.079
    7.264    7.264    7.903    7.903    8.057    8.057    8.310    8.310   10.617   10.617
   11.002   11.002   11.580   11.580   12.493   12.493   12.696   12.696   12.899   12.899
   13.745   13.745   14.575   14.575   14.976   14.976   16.080   16.080   21.413   21.413
            0.633754  0.571084  0.000000
  -54.475  -54.475  -54.428  -54.428  -28.602  -28.602  -28.586  -28.586  -28.477  -28.477
  -28.130  -28.130  -28.084  -28.084  -28.033  -28.033   -8.169   -8.169   -7.737   -7.737
   -7.264   -7.264   -7.158   -7.158    3.764    3.764    4.158    4.158    4.796    4.796
    5.727    5.727    5.851    5.851    6.565    6.565    6.822    6.822    7.077    7.077
